membrane_orthogroup	soluble_orthogroup	tmd_index	modal_tmd_count	membrane_target_relative_position	soluble_alignment_column	soluble_median_relative_position	absolute_relative_difference	species_total
orthogroup_759	orthogroup_652	8	10	0.77181208	231	0.77181208	0.00000000	9
orthogroup_759	orthogroup_652	9	10	0.81270903	243	0.81208054	0.00062849	9
orthogroup_759	orthogroup_652	10	10	0.98993289	296	0.98993289	0.00000000	9
orthogroup_76	orthogroup_993	1	6	0.12058824	42	0.11953353	0.00105471	8
orthogroup_76	orthogroup_993	2	6	0.47941176	165	0.47813411	0.00127765	8
orthogroup_76	orthogroup_993	3	6	0.58235294	201	0.58309038	0.00073744	8
orthogroup_76	orthogroup_993	4	6	0.65000000	224	0.65014577	0.00014577	8
orthogroup_76	orthogroup_993	5	6	0.81764706	281	0.81632653	0.00132053	8
orthogroup_76	orthogroup_993	6	6	0.96176471	337	0.96209913	0.00033442	8
orthogroup_767	orthogroup_1425	1	9	0.04869918	25	0.04793028	0.00076890	10
orthogroup_767	orthogroup_1425	2	9	0.10845987	54	0.10893246	0.00047259	10
orthogroup_767	orthogroup_1425	3	9	0.16052061	79	0.16122004	0.00069944	10
orthogroup_767	orthogroup_1425	4	9	0.22402000	108	0.22440087	0.00038088	10
orthogroup_767	orthogroup_1425	5	9	0.31236443	149	0.31154684	0.00081758	10
orthogroup_767	orthogroup_1425	6	9	0.38611714	183	0.38562092	0.00049622	10
orthogroup_767	orthogroup_1425	7	9	0.44685466	211	0.44662309	0.00023157	10
orthogroup_767	orthogroup_1425	8	9	0.50759219	239	0.50762527	0.00003308	10
orthogroup_767	orthogroup_1425	9	9	0.55965293	263	0.55991285	0.00025993	10
orthogroup_768	orthogroup_571	1	14	0.08617234	52	0.08651911	0.00034677	9
orthogroup_768	orthogroup_571	2	14	0.15831663	88	0.15895372	0.00063709	9
orthogroup_768	orthogroup_571	3	14	0.21843687	118	0.21931590	0.00087902	9
orthogroup_768	orthogroup_571	4	14	0.26252505	139	0.26156942	0.00095563	9
orthogroup_768	orthogroup_571	5	14	0.34669339	181	0.34607646	0.00061693	9
orthogroup_768	orthogroup_571	6	14	0.39679359	206	0.39637827	0.00041532	9
orthogroup_768	orthogroup_571	7	14	0.47895792	247	0.47887324	0.00008468	9
orthogroup_768	orthogroup_571	8	14	0.53293413	274	0.53319920	0.00026506	9
orthogroup_768	orthogroup_571	9	14	0.58882236	302	0.58953722	0.00071487	9
orthogroup_768	orthogroup_571	10	14	0.68063872	347	0.68008048	0.00055824	9
orthogroup_768	orthogroup_571	11	14	0.74451098	379	0.74446680	0.00004418	9
orthogroup_768	orthogroup_571	12	14	0.79640719	405	0.79678068	0.00037350	9
orthogroup_768	orthogroup_571	13	14	0.86826347	441	0.86921529	0.00095182	9
orthogroup_768	orthogroup_571	14	14	0.95991984	491	0.95975855	0.00016129	9
orthogroup_772	orthogroup_982	1	8	0.08695652	19	0.08695652	0.00000000	9
orthogroup_772	orthogroup_982	2	8	0.20289855	43	0.20289855	0.00000000	9
orthogroup_772	orthogroup_982	3	8	0.33816425	71	0.33816425	0.00000000	9
orthogroup_772	orthogroup_982	4	8	0.45410628	95	0.45410628	0.00000000	9
orthogroup_772	orthogroup_982	5	8	0.58454106	122	0.58454106	0.00000000	9
orthogroup_772	orthogroup_982	6	8	0.70531401	147	0.70531401	0.00000000	9
orthogroup_772	orthogroup_982	7	8	0.85507246	178	0.85507246	0.00000000	9
orthogroup_772	orthogroup_982	8	8	0.99033816	206	0.99033816	0.00000000	9
orthogroup_784	orthogroup_818	1	10	0.05394191	27	0.05416667	0.00022476	9
orthogroup_784	orthogroup_818	2	10	0.11618257	57	0.11666667	0.00048409	9
orthogroup_784	orthogroup_818	3	10	0.18464730	90	0.18541667	0.00076936	9
orthogroup_784	orthogroup_818	4	10	0.30497925	147	0.30416667	0.00081259	9
orthogroup_784	orthogroup_818	5	10	0.41908714	202	0.41875000	0.00033714	9
orthogroup_784	orthogroup_818	6	10	0.53112033	256	0.53125000	0.00012967	9
orthogroup_784	orthogroup_818	7	10	0.60788382	293	0.60833333	0.00044952	9
orthogroup_784	orthogroup_818	8	10	0.74688797	360	0.74791667	0.00102870	9
orthogroup_784	orthogroup_818	9	10	0.86514523	416	0.86458333	0.00056189	9
orthogroup_784	orthogroup_818	10	10	0.97925311	471	0.97916667	0.00008645	9
orthogroup_790	orthogroup_236	1	6	0.05621806	34	0.05641026	0.00019220	9
orthogroup_790	orthogroup_236	2	6	0.13752122	81	0.13675214	0.00076909	9
orthogroup_790	orthogroup_236	3	6	0.25976231	153	0.25982906	0.00006675	9
orthogroup_790	orthogroup_236	4	6	0.30153322	177	0.30085470	0.00067852	9
orthogroup_790	orthogroup_236	5	6	0.44293015	260	0.44273504	0.00019511	9
orthogroup_790	orthogroup_236	6	6	0.50764007	298	0.50769231	0.00005224	9
orthogroup_799	orthogroup_26	1	4	0.81791462	435	0.81746032	0.00045430	10
orthogroup_799	orthogroup_26	2	4	0.87204724	471	0.87301587	0.00096863	10
orthogroup_799	orthogroup_26	3	4	0.92519685	497	0.92460317	0.00059368	10
orthogroup_799	orthogroup_26	4	4	0.98031496	538	0.97619048	0.00412448	10
orthogroup_80	orthogroup_340	1	4	0.12422360	34	0.20625000	0.08202640	9
orthogroup_80	orthogroup_340	2	4	0.24844720	41	0.25000000	0.00155280	9
orthogroup_80	orthogroup_340	3	4	0.51552795	83	0.51250000	0.00302795	9
orthogroup_80	orthogroup_340	4	4	0.75776398	122	0.75625000	0.00151398	9
orthogroup_81	orthogroup_625	1	6	0.13043478	37	0.13019934	0.00023544	10
orthogroup_81	orthogroup_625	2	6	0.30434783	85	0.30379846	0.00054936	10
orthogroup_81	orthogroup_625	3	6	0.39197723	116	0.39059802	0.00137920	10
orthogroup_81	orthogroup_625	4	6	0.56159420	165	0.56058049	0.00101371	10
orthogroup_81	orthogroup_625	5	6	0.77898551	226	0.77736930	0.00161621	10
orthogroup_81	orthogroup_625	6	6	0.96014493	276	0.95985348	0.00029145	10
orthogroup_812	orthogroup_1022	1	4	0.13903743	27	0.13829787	0.00073956	9
orthogroup_812	orthogroup_1022	2	4	0.42780749	81	0.42702703	0.00078046	9
orthogroup_812	orthogroup_1022	3	4	0.61497326	116	0.61497326	0.00000000	9
orthogroup_812	orthogroup_1022	4	4	0.91978610	173	0.91978610	0.00000000	9
orthogroup_824	orthogroup_1440	1	6	0.07601351	47	0.07640068	0.00038717	10
orthogroup_824	orthogroup_1440	2	6	0.14877441	90	0.14915297	0.00037856	10
orthogroup_824	orthogroup_1440	3	6	0.27388016	164	0.27465921	0.00077905	10
orthogroup_824	orthogroup_1440	4	6	0.31107376	185	0.31037360	0.00070016	10
orthogroup_824	orthogroup_1440	5	6	0.45554647	271	0.45493184	0.00061463	10
orthogroup_824	orthogroup_1440	6	6	0.51901981	309	0.51952462	0.00050481	10
orthogroup_864	orthogroup_337	1	3	0.24603175	32	0.24603175	0.00000000	9
orthogroup_864	orthogroup_337	2	3	0.46825397	60	0.46825397	0.00000000	9
orthogroup_864	orthogroup_337	3	3	0.90476190	115	0.90476190	0.00000000	9
orthogroup_867	orthogroup_1506	1	3	0.35384615	46	0.35433071	0.00048455	8
orthogroup_867	orthogroup_1506	2	3	0.63846154	82	0.63779528	0.00066626	8
orthogroup_867	orthogroup_1506	3	3	0.98843172	127	0.99212598	0.00369426	8
orthogroup_870	orthogroup_1303	1	6	0.09589041	36	0.09589041	0.00000000	9
orthogroup_870	orthogroup_1303	2	6	0.20000000	74	0.20000000	0.00000000	9
orthogroup_870	orthogroup_1303	3	6	0.32876712	121	0.32876712	0.00000000	9
orthogroup_870	orthogroup_1303	4	6	0.79178082	290	0.79178082	0.00000000	9
orthogroup_870	orthogroup_1303	5	6	0.86301370	316	0.86301370	0.00000000	9
orthogroup_870	orthogroup_1303	6	6	0.95068493	348	0.95068493	0.00000000	9
orthogroup_921	orthogroup_162	1	6	0.17647059	51	0.17716535	0.00069477	9
orthogroup_921	orthogroup_162	2	6	0.27843137	77	0.27952756	0.00109619	9
orthogroup_921	orthogroup_162	3	6	0.51372549	136	0.51181102	0.00191447	9
orthogroup_921	orthogroup_162	4	6	0.61960784	163	0.61811024	0.00149761	9
orthogroup_921	orthogroup_162	5	6	0.70588235	185	0.70472441	0.00115794	9
orthogroup_921	orthogroup_162	6	6	0.96470588	252	0.96538462	0.00067873	9
orthogroup_923	orthogroup_514	1	11	0.12412178	54	0.12383178	0.00029000	10
orthogroup_923	orthogroup_514	2	11	0.19906323	86	0.19859813	0.00046510	10
orthogroup_923	orthogroup_514	3	11	0.32786885	141	0.32710280	0.00076605	10
orthogroup_923	orthogroup_514	4	11	0.38641686	171	0.38551402	0.00090284	10
orthogroup_923	orthogroup_514	5	11	0.46838407	206	0.46728972	0.00109436	10
orthogroup_923	orthogroup_514	6	11	0.55737705	245	0.55841121	0.00103417	10
orthogroup_923	orthogroup_514	7	11	0.63231850	277	0.63317757	0.00085907	10
orthogroup_923	orthogroup_514	8	11	0.69320843	303	0.69392523	0.00071680	10
orthogroup_923	orthogroup_514	9	11	0.75175644	328	0.75233645	0.00058001	10
orthogroup_923	orthogroup_514	10	11	0.81967213	358	0.82009346	0.00042133	10
orthogroup_923	orthogroup_514	11	11	0.93442623	407	0.93457944	0.00015321	10
orthogroup_934	orthogroup_1563	1	12	0.07878031	31	0.07772021	0.00106010	8
orthogroup_934	orthogroup_1563	2	12	0.16243655	64	0.16321244	0.00077589	8
orthogroup_934	orthogroup_1563	3	12	0.23027815	90	0.23056995	0.00029180	8
orthogroup_934	orthogroup_1563	4	12	0.29389180	115	0.29533679	0.00144499	8
orthogroup_934	orthogroup_1563	5	12	0.39086294	152	0.39119171	0.00032877	8
orthogroup_934	orthogroup_1563	6	12	0.44923858	174	0.44818653	0.00105205	8
orthogroup_934	orthogroup_1563	7	12	0.57868020	224	0.57772021	0.00096000	8
orthogroup_934	orthogroup_1563	8	12	0.67005076	260	0.67098446	0.00093369	8
orthogroup_934	orthogroup_1563	9	12	0.74111675	287	0.74093264	0.00018411	8
orthogroup_934	orthogroup_1563	10	12	0.80076142	310	0.80051813	0.00024329	8
orthogroup_934	orthogroup_1563	11	12	0.90355330	350	0.90414508	0.00059178	8
orthogroup_934	orthogroup_1563	12	12	0.96446701	373	0.96373057	0.00073644	8
orthogroup_938	orthogroup_990	1	11	0.06965174	30	0.06937799	0.00027375	8
orthogroup_938	orthogroup_990	2	11	0.12686567	49	0.11483254	0.01203314	8
orthogroup_938	orthogroup_990	3	11	0.26368159	114	0.26315789	0.00052370	8
orthogroup_938	orthogroup_990	4	11	0.33830846	149	0.33732057	0.00098788	8
orthogroup_938	orthogroup_990	5	11	0.40796020	179	0.40909091	0.00113071	8
orthogroup_938	orthogroup_990	6	11	0.49502488	215	0.49521531	0.00019044	8
orthogroup_938	orthogroup_990	7	11	0.58706468	254	0.58612440	0.00094027	8
orthogroup_938	orthogroup_990	8	11	0.72976452	314	0.72966507	0.00009945	8
orthogroup_938	orthogroup_990	9	11	0.81343284	349	0.81339713	0.00003571	8
orthogroup_938	orthogroup_990	10	11	0.88432836	379	0.88516746	0.00083911	8
orthogroup_938	orthogroup_990	11	11	0.98009950	419	0.98086124	0.00076174	8
orthogroup_946	orthogroup_1521	1	11	0.03690037	30	0.03653846	0.00036191	8
orthogroup_946	orthogroup_1521	2	11	0.10628331	66	0.10576923	0.00051408	8
orthogroup_946	orthogroup_1521	3	11	0.12661610	77	0.12692308	0.00030698	8
orthogroup_946	orthogroup_1521	4	11	0.18391759	107	0.18461538	0.00069780	8
orthogroup_946	orthogroup_1521	5	11	0.21955720	125	0.21923077	0.00032643	8
orthogroup_946	orthogroup_1521	6	11	0.27633935	155	0.27692308	0.00058373	8
orthogroup_946	orthogroup_1521	7	11	0.33763838	187	0.33846154	0.00082316	8
orthogroup_946	orthogroup_1521	8	11	0.36464551	201	0.36538462	0.00073910	8
orthogroup_946	orthogroup_1521	9	11	0.40514095	222	0.40576923	0.00062828	8
orthogroup_946	orthogroup_1521	10	11	0.47232472	257	0.47307692	0.00075220	8
orthogroup_946	orthogroup_1521	11	11	0.54059041	292	0.54038462	0.00020579	8
orthogroup_96	orthogroup_142	1	11	0.06284153	24	0.06301370	0.00017217	9
orthogroup_96	orthogroup_142	2	11	0.17759563	66	0.17808219	0.00048656	9
orthogroup_96	orthogroup_142	3	11	0.24043716	89	0.24109589	0.00065873	9
orthogroup_96	orthogroup_142	4	11	0.31147541	115	0.31232877	0.00085336	9
orthogroup_96	orthogroup_142	5	11	0.41256831	152	0.41369863	0.00113032	9
orthogroup_96	orthogroup_142	6	11	0.48633880	179	0.48767123	0.00133244	9
orthogroup_96	orthogroup_142	7	11	0.54918033	201	0.54794521	0.00123512	9
orthogroup_96	orthogroup_142	8	11	0.63114754	232	0.63013699	0.00101055	9
orthogroup_96	orthogroup_142	9	11	0.71311475	262	0.71232877	0.00078599	9
orthogroup_96	orthogroup_142	10	11	0.85519126	314	0.85479452	0.00039674	9
orthogroup_96	orthogroup_142	11	11	0.92349727	339	0.92328767	0.00020960	9
orthogroup_968	orthogroup_1103	1	4	0.45131376	313	0.45203252	0.00071876	8
orthogroup_968	orthogroup_1103	2	4	0.83771252	550	0.83739837	0.00031415	8
orthogroup_968	orthogroup_1103	3	4	0.92093023	601	0.92032520	0.00060503	8
orthogroup_968	orthogroup_1103	4	4	0.97372488	634	0.97398374	0.00025886	8
orthogroup_971	orthogroup_332	1	11	0.08493151	33	0.08533333	0.00040183	8
orthogroup_971	orthogroup_332	2	11	0.15616438	60	0.15733333	0.00116895	8
orthogroup_971	orthogroup_332	3	11	0.24109589	91	0.24000000	0.00109589	8
orthogroup_971	orthogroup_332	4	11	0.34520548	131	0.34666667	0.00146119	8
orthogroup_971	orthogroup_332	5	11	0.43835616	165	0.43733333	0.00102283	8
orthogroup_971	orthogroup_332	6	11	0.51506849	194	0.51466667	0.00040183	8
orthogroup_971	orthogroup_332	7	11	0.66027397	249	0.66133333	0.00105936	8
orthogroup_971	orthogroup_332	8	11	0.75342466	284	0.75466667	0.00124201	8
orthogroup_971	orthogroup_332	9	11	0.84931507	319	0.84800000	0.00131507	8
orthogroup_971	orthogroup_332	10	11	0.92876712	349	0.92800000	0.00076712	8
orthogroup_971	orthogroup_332	11	11	0.99726027	375	0.99733333	0.00007306	8
orthogroup_972	orthogroup_1049	1	6	0.08988764	17	0.08938547	0.00050217	9
orthogroup_972	orthogroup_1049	2	6	0.23033708	42	0.22905028	0.00128680	9
orthogroup_972	orthogroup_1049	3	6	0.37640449	69	0.37430168	0.00210282	9
orthogroup_972	orthogroup_1049	4	6	0.53370787	98	0.53631285	0.00260498	9
orthogroup_972	orthogroup_1049	5	6	0.76966292	142	0.76795580	0.00170712	9
orthogroup_972	orthogroup_1049	6	6	0.94382022	177	0.93370166	0.01011857	9
orthogroup_980	orthogroup_556	1	4	0.26229508	72	0.26337992	0.00108484	8
orthogroup_980	orthogroup_556	2	4	0.43852459	113	0.43896959	0.00044500	8
orthogroup_980	orthogroup_556	3	4	0.82786885	204	0.82869300	0.00082415	8
orthogroup_980	orthogroup_556	4	4	0.93852459	230	0.94004255	0.00151796	8
orthogroup_985	orthogroup_915	1	6	0.08654646	36	0.08571429	0.00083218	10
orthogroup_985	orthogroup_915	2	6	0.28571429	78	0.28571429	0.00000000	10
orthogroup_985	orthogroup_915	3	6	0.41102635	104	0.40952381	0.00150254	10
orthogroup_985	orthogroup_915	4	6	0.64285714	153	0.64285714	0.00000000	10
orthogroup_985	orthogroup_915	5	6	0.79778912	186	0.80000000	0.00221088	10
orthogroup_985	orthogroup_915	6	6	0.96054422	220	0.96190476	0.00136054	10
orthogroup_995	orthogroup_1381	1	7	0.13448276	42	0.13402062	0.00046214	9
orthogroup_995	orthogroup_1381	2	7	0.27241379	83	0.27147766	0.00093613	9
orthogroup_995	orthogroup_1381	3	7	0.39310345	118	0.39175258	0.00135087	9
orthogroup_995	orthogroup_1381	4	7	0.51034483	153	0.51202749	0.00168266	9
orthogroup_995	orthogroup_1381	5	7	0.74137931	225	0.74226804	0.00088873	9
orthogroup_995	orthogroup_1381	6	7	0.84482759	255	0.84536082	0.00053324	9
orthogroup_995	orthogroup_1381	7	7	0.96206897	289	0.96219931	0.00013035	9
