membrane_orthogroup	soluble_orthogroup	tmd_index	modal_tmd_count	membrane_target_relative_position	soluble_alignment_column	soluble_median_relative_position	absolute_relative_difference	species_total
orthogroup_759	orthogroup_652	9	10	0.78187919	234	0.78187919	0.00000000	9
orthogroup_759	orthogroup_652	10	10	0.92281879	276	0.92281879	0.00000000	9
orthogroup_76	orthogroup_993	1	6	0.06038088	22	0.06122449	0.00084361	8
orthogroup_76	orthogroup_993	2	6	0.42058824	145	0.41982507	0.00076316	8
orthogroup_76	orthogroup_993	3	6	0.52352941	181	0.52478134	0.00125193	8
orthogroup_76	orthogroup_993	4	6	0.59411765	205	0.59475219	0.00063454	8
orthogroup_76	orthogroup_993	5	6	0.75294118	259	0.75218659	0.00075459	8
orthogroup_76	orthogroup_993	6	6	0.90294118	317	0.90379009	0.00084891	8
orthogroup_767	orthogroup_1425	1	9	0.01495294	10	0.01525054	0.00029760	10
orthogroup_767	orthogroup_1425	2	9	0.06941432	35	0.06971678	0.00030246	10
orthogroup_767	orthogroup_1425	3	9	0.12229260	61	0.12418301	0.00189040	10
orthogroup_767	orthogroup_1425	4	9	0.18438178	90	0.18518519	0.00080341	10
orthogroup_767	orthogroup_1425	5	9	0.26898048	129	0.26797386	0.00100662	10
orthogroup_767	orthogroup_1425	6	9	0.34956639	166	0.34858388	0.00098252	10
orthogroup_767	orthogroup_1425	7	9	0.40672451	193	0.40740741	0.00068290	10
orthogroup_767	orthogroup_1425	8	9	0.46428555	219	0.46405229	0.00023326	10
orthogroup_767	orthogroup_1425	9	9	0.52277657	246	0.52287582	0.00009924	10
orthogroup_768	orthogroup_571	1	14	0.04208417	30	0.04225352	0.00016935	9
orthogroup_768	orthogroup_571	2	14	0.11823647	68	0.11871227	0.00047580	9
orthogroup_768	orthogroup_571	3	14	0.17835671	98	0.17907445	0.00071773	9
orthogroup_768	orthogroup_571	4	14	0.22244489	120	0.22334004	0.00089515	9
orthogroup_768	orthogroup_571	5	14	0.30661323	161	0.30583501	0.00077822	9
orthogroup_768	orthogroup_571	6	14	0.35671343	186	0.35613682	0.00057661	9
orthogroup_768	orthogroup_571	7	14	0.43887776	227	0.43863179	0.00024596	9
orthogroup_768	orthogroup_571	8	14	0.49298597	254	0.49295775	0.00002823	9
orthogroup_768	orthogroup_571	9	14	0.54890220	282	0.54929577	0.00039358	9
orthogroup_768	orthogroup_571	10	14	0.64071856	327	0.63983903	0.00087953	9
orthogroup_768	orthogroup_571	11	14	0.70459082	359	0.70422535	0.00036547	9
orthogroup_768	orthogroup_571	12	14	0.75648703	385	0.75653924	0.00005221	9
orthogroup_768	orthogroup_571	13	14	0.82834331	421	0.82897384	0.00063053	9
orthogroup_768	orthogroup_571	14	14	0.91983968	471	0.91951710	0.00032258	9
orthogroup_772	orthogroup_982	1	8	0.00483092	10	0.04347826	0.03864734	9
orthogroup_772	orthogroup_982	2	8	0.13043478	28	0.13043478	0.00000000	9
orthogroup_772	orthogroup_982	3	8	0.25120773	53	0.25120773	0.00000000	9
orthogroup_772	orthogroup_982	4	8	0.36231884	76	0.36231884	0.00000000	9
orthogroup_772	orthogroup_982	5	8	0.49519231	104	0.49758454	0.00239223	9
orthogroup_772	orthogroup_982	6	8	0.62318841	130	0.62318841	0.00000000	9
orthogroup_772	orthogroup_982	7	8	0.75845411	158	0.75845411	0.00000000	9
orthogroup_772	orthogroup_982	8	8	0.89371981	186	0.89371981	0.00000000	9
orthogroup_784	orthogroup_818	1	10	0.01244813	7	0.01250000	0.00005187	9
orthogroup_784	orthogroup_818	2	10	0.07676349	38	0.07708333	0.00031985	9
orthogroup_784	orthogroup_818	3	10	0.14315353	70	0.14375000	0.00059647	9
orthogroup_784	orthogroup_818	4	10	0.26348548	127	0.26250000	0.00098548	9
orthogroup_784	orthogroup_818	5	10	0.37759336	182	0.37708333	0.00051003	9
orthogroup_784	orthogroup_818	6	10	0.48962656	236	0.48958333	0.00004322	9
orthogroup_784	orthogroup_818	7	10	0.56639004	273	0.56666667	0.00027663	9
orthogroup_784	orthogroup_818	8	10	0.69087137	333	0.69166667	0.00079530	9
orthogroup_784	orthogroup_818	9	10	0.82365145	396	0.82291667	0.00073479	9
orthogroup_784	orthogroup_818	10	10	0.93775934	451	0.93750000	0.00025934	9
orthogroup_790	orthogroup_236	1	6	0.03056027	19	0.03076923	0.00020896	9
orthogroup_790	orthogroup_236	2	6	0.10016978	60	0.10085470	0.00068492	9
orthogroup_790	orthogroup_236	3	6	0.22580645	133	0.22564103	0.00016543	9
orthogroup_790	orthogroup_236	4	6	0.26746167	157	0.26666667	0.00079500	9
orthogroup_790	orthogroup_236	5	6	0.41396934	243	0.41367521	0.00029412	9
orthogroup_790	orthogroup_236	6	6	0.47368421	278	0.47350427	0.00017994	9
orthogroup_799	orthogroup_26	1	4	0.78937008	421	0.78968254	0.00031246	10
orthogroup_799	orthogroup_26	2	4	0.83267717	450	0.83333333	0.00065617	10
orthogroup_799	orthogroup_26	3	4	0.88385827	476	0.88293651	0.00092176	10
orthogroup_799	orthogroup_26	4	4	0.93503937	507	0.93452381	0.00051556	10
orthogroup_80	orthogroup_340	1	4	0.01242236	34	0.20625000	0.19382764	9
orthogroup_80	orthogroup_340	2	4	0.16770186	35	0.21250000	0.04479814	9
orthogroup_80	orthogroup_340	3	4	0.38888889	63	0.38750000	0.00138889	9
orthogroup_80	orthogroup_340	4	4	0.62732919	101	0.62500000	0.00232919	9
orthogroup_81	orthogroup_625	1	6	0.05072464	29	0.10126615	0.05054152	10
orthogroup_81	orthogroup_625	2	6	0.22826087	64	0.22784885	0.00041202	10
orthogroup_81	orthogroup_625	3	6	0.34782609	98	0.34719824	0.00062784	10
orthogroup_81	orthogroup_625	4	6	0.50362319	147	0.50271412	0.00090907	10
orthogroup_81	orthogroup_625	5	6	0.70652174	205	0.70524643	0.00127531	10
orthogroup_81	orthogroup_625	6	6	0.88405797	255	0.88321012	0.00084785	10
orthogroup_812	orthogroup_1022	1	4	0.03208556	7	0.03191489	0.00017067	9
orthogroup_812	orthogroup_1022	2	4	0.34759358	66	0.34594595	0.00164764	9
orthogroup_812	orthogroup_1022	3	4	0.50267380	95	0.50267380	0.00000000	9
orthogroup_812	orthogroup_1022	4	4	0.81283422	153	0.81283422	0.00000000	9
orthogroup_824	orthogroup_1440	1	6	0.04054054	26	0.04074703	0.00020649	10
orthogroup_824	orthogroup_1440	2	6	0.10998053	67	0.11016981	0.00018928	10
orthogroup_824	orthogroup_1440	3	6	0.23330532	140	0.23389898	0.00059365	10
orthogroup_824	orthogroup_1440	4	6	0.28064264	168	0.28146195	0.00081932	10
orthogroup_824	orthogroup_1440	5	6	0.41927333	249	0.41921745	0.00005588	10
orthogroup_824	orthogroup_1440	6	6	0.48351683	288	0.48384349	0.00032666	10
orthogroup_864	orthogroup_337	1	3	0.15079365	20	0.15079365	0.00000000	9
orthogroup_864	orthogroup_337	2	3	0.38095238	49	0.38095238	0.00000000	9
orthogroup_864	orthogroup_337	3	3	0.76984127	98	0.76984127	0.00000000	9
orthogroup_867	orthogroup_1506	1	3	0.20000000	26	0.19685039	0.00314961	8
orthogroup_867	orthogroup_1506	2	3	0.50000000	64	0.49606299	0.00393701	8
orthogroup_867	orthogroup_1506	3	3	0.84615385	108	0.84251969	0.00363416	8
orthogroup_870	orthogroup_1303	1	6	0.04109589	16	0.04109589	0.00000000	9
orthogroup_870	orthogroup_1303	2	6	0.14520548	54	0.14520548	0.00000000	9
orthogroup_870	orthogroup_1303	3	6	0.27397260	101	0.27397260	0.00000000	9
orthogroup_870	orthogroup_1303	4	6	0.73698630	270	0.73698630	0.00000000	9
orthogroup_870	orthogroup_1303	5	6	0.80821918	296	0.80821918	0.00000000	9
orthogroup_870	orthogroup_1303	6	6	0.89589041	328	0.89589041	0.00000000	9
orthogroup_921	orthogroup_162	1	6	0.10588235	33	0.10629921	0.00041686	9
orthogroup_921	orthogroup_162	2	6	0.23921569	67	0.24015748	0.00094179	9
orthogroup_921	orthogroup_162	3	6	0.42745098	115	0.42913386	0.00168288	9
orthogroup_921	orthogroup_162	4	6	0.54117647	143	0.53937008	0.00180639	9
orthogroup_921	orthogroup_162	5	6	0.67058824	176	0.66929134	0.00129690	9
orthogroup_921	orthogroup_162	6	6	0.88235294	230	0.88076923	0.00158371	9
orthogroup_923	orthogroup_514	1	11	0.09367681	41	0.09345794	0.00021887	10
orthogroup_923	orthogroup_514	2	11	0.16159251	70	0.16121495	0.00037755	10
orthogroup_923	orthogroup_514	3	11	0.29976581	129	0.29906542	0.00070039	10
orthogroup_923	orthogroup_514	4	11	0.35128806	156	0.35046729	0.00082077	10
orthogroup_923	orthogroup_514	5	11	0.43559719	192	0.43457944	0.00101775	10
orthogroup_923	orthogroup_514	6	11	0.52693208	232	0.52803738	0.00110530	10
orthogroup_923	orthogroup_514	7	11	0.59953162	263	0.60046729	0.00093567	10
orthogroup_923	orthogroup_514	8	11	0.66276347	290	0.66355140	0.00078794	10
orthogroup_923	orthogroup_514	9	11	0.71896956	314	0.71962617	0.00065661	10
orthogroup_923	orthogroup_514	10	11	0.78922717	345	0.78971963	0.00049246	10
orthogroup_923	orthogroup_514	11	11	0.88758782	387	0.88785047	0.00026265	10
orthogroup_934	orthogroup_1563	1	12	0.02795430	12	0.02849741	0.00054311	8
orthogroup_934	orthogroup_1563	2	12	0.11167513	44	0.11139896	0.00027616	8
orthogroup_934	orthogroup_1563	3	12	0.18963610	74	0.18911917	0.00051693	8
orthogroup_934	orthogroup_1563	4	12	0.24396482	95	0.24352332	0.00044150	8
orthogroup_934	orthogroup_1563	5	12	0.34893043	136	0.34974093	0.00081050	8
orthogroup_934	orthogroup_1563	6	12	0.40839635	159	0.40932642	0.00093007	8
orthogroup_934	orthogroup_1563	7	12	0.52538071	204	0.52590674	0.00052603	8
orthogroup_934	orthogroup_1563	8	12	0.61928934	240	0.61917098	0.00011836	8
orthogroup_934	orthogroup_1563	9	12	0.69543147	269	0.69430052	0.00113095	8
orthogroup_934	orthogroup_1563	10	12	0.75380711	292	0.75388601	0.00007890	8
orthogroup_934	orthogroup_1563	11	12	0.85279188	330	0.85233161	0.00046027	8
orthogroup_934	orthogroup_1563	12	12	0.91895960	356	0.91968912	0.00072952	8
orthogroup_938	orthogroup_990	1	11	0.01990050	9	0.01913876	0.00076174	8
orthogroup_938	orthogroup_990	2	11	0.07960199	34	0.07894737	0.00065462	8
orthogroup_938	orthogroup_990	3	11	0.20895522	90	0.20813397	0.00082125	8
orthogroup_938	orthogroup_990	4	11	0.30099502	130	0.30143541	0.00044038	8
orthogroup_938	orthogroup_990	5	11	0.35572139	157	0.35645933	0.00073794	8
orthogroup_938	orthogroup_990	6	11	0.45024876	196	0.44976077	0.00048799	8
orthogroup_938	orthogroup_990	7	11	0.53731343	234	0.53827751	0.00096408	8
orthogroup_938	orthogroup_990	8	11	0.67910448	293	0.67942584	0.00032136	8
orthogroup_938	orthogroup_990	9	11	0.77363184	332	0.77272727	0.00090457	8
orthogroup_938	orthogroup_990	10	11	0.83582090	358	0.83492823	0.00089267	8
orthogroup_938	orthogroup_990	11	11	0.93034826	398	0.93062201	0.00027375	8
orthogroup_946	orthogroup_1521	1	11	0.00553506	14	0.00576923	0.00023418	8
orthogroup_946	orthogroup_1521	2	11	0.08872147	57	0.08846154	0.00025993	8
orthogroup_946	orthogroup_1521	3	11	0.10998018	68	0.10961538	0.00036480	8
orthogroup_946	orthogroup_1521	4	11	0.15009089	89	0.15000000	0.00009089	8
orthogroup_946	orthogroup_1521	5	11	0.19003690	110	0.19038462	0.00034772	8
orthogroup_946	orthogroup_1521	6	11	0.23985240	136	0.24038462	0.00053222	8
orthogroup_946	orthogroup_1521	7	11	0.31734317	176	0.31730769	0.00003548	8
orthogroup_946	orthogroup_1521	8	11	0.34622585	191	0.34615385	0.00007201	8
orthogroup_946	orthogroup_1521	9	11	0.38007380	209	0.38076923	0.00069543	8
orthogroup_946	orthogroup_1521	10	11	0.44095941	240	0.44038462	0.00057479	8
orthogroup_946	orthogroup_1521	11	11	0.50369004	273	0.50384615	0.00015612	8
orthogroup_96	orthogroup_142	1	11	0.02459016	10	0.02465753	0.00006737	9
orthogroup_96	orthogroup_142	2	11	0.12295082	46	0.12328767	0.00033685	9
orthogroup_96	orthogroup_142	3	11	0.19672131	73	0.19726027	0.00053896	9
orthogroup_96	orthogroup_142	4	11	0.26775956	99	0.26849315	0.00073359	9
orthogroup_96	orthogroup_142	5	11	0.36885246	136	0.36986301	0.00101055	9
orthogroup_96	orthogroup_142	6	11	0.43370166	159	0.43287671	0.00082495	9
orthogroup_96	orthogroup_142	7	11	0.50273224	184	0.50136986	0.00136238	9
orthogroup_96	orthogroup_142	8	11	0.59289617	218	0.59178082	0.00111535	9
orthogroup_96	orthogroup_142	9	11	0.66574586	245	0.66575342	0.00000757	9
orthogroup_96	orthogroup_142	10	11	0.80054645	294	0.80000000	0.00054645	9
orthogroup_96	orthogroup_142	11	11	0.87257618	320	0.87123288	0.00134330	9
orthogroup_968	orthogroup_1103	1	4	0.42040185	294	0.42113821	0.00073636	8
orthogroup_968	orthogroup_1103	2	4	0.80680062	531	0.80650407	0.00029655	8
orthogroup_968	orthogroup_1103	3	4	0.88871716	582	0.88943089	0.00071374	8
orthogroup_968	orthogroup_1103	4	4	0.94281298	615	0.94308943	0.00027645	8
orthogroup_971	orthogroup_332	1	11	0.04383562	17	0.04266667	0.00116895	8
orthogroup_971	orthogroup_332	2	11	0.10684932	41	0.10666667	0.00018265	8
orthogroup_971	orthogroup_332	3	11	0.20273973	77	0.20266667	0.00007306	8
orthogroup_971	orthogroup_332	4	11	0.29041096	110	0.29066667	0.00025571	8
orthogroup_971	orthogroup_332	5	11	0.39178082	148	0.39200000	0.00021918	8
orthogroup_971	orthogroup_332	6	11	0.46575342	176	0.46666667	0.00091324	8
orthogroup_971	orthogroup_332	7	11	0.61917808	233	0.61866667	0.00051142	8
orthogroup_971	orthogroup_332	8	11	0.70410959	265	0.70400000	0.00010959	8
orthogroup_971	orthogroup_332	9	11	0.79178082	298	0.79200000	0.00021918	8
orthogroup_971	orthogroup_332	10	11	0.89041096	335	0.89066667	0.00025571	8
orthogroup_971	orthogroup_332	11	11	0.94794521	356	0.94666667	0.00127854	8
orthogroup_972	orthogroup_1049	1	6	0.01685393	4	0.01675978	0.00009416	9
orthogroup_972	orthogroup_1049	2	6	0.12921348	24	0.12849162	0.00072186	9
orthogroup_972	orthogroup_1049	3	6	0.27528090	50	0.27374302	0.00153788	9
orthogroup_972	orthogroup_1049	4	6	0.43820225	80	0.43575419	0.00244806	9
orthogroup_972	orthogroup_1049	5	6	0.66292135	123	0.66298343	0.00006208	9
orthogroup_972	orthogroup_1049	6	6	0.83146067	145	0.78453039	0.04693029	9
orthogroup_980	orthogroup_556	1	4	0.18032787	55	0.19057445	0.01024658	8
orthogroup_980	orthogroup_556	2	4	0.35655738	94	0.35759877	0.00104139	8
orthogroup_980	orthogroup_556	3	4	0.76229508	188	0.76017021	0.00212488	8
orthogroup_980	orthogroup_556	4	4	0.87295082	214	0.87151975	0.00143107	8
orthogroup_985	orthogroup_915	1	6	0.00487816	12	0.00476190	0.00011626	10
orthogroup_985	orthogroup_915	2	6	0.17142857	54	0.17142857	0.00000000	10
orthogroup_985	orthogroup_915	3	6	0.31904762	85	0.31904762	0.00000000	10
orthogroup_985	orthogroup_915	4	6	0.52857143	129	0.52857143	0.00000000	10
orthogroup_985	orthogroup_915	5	6	0.69761905	164	0.69523810	0.00238095	10
orthogroup_985	orthogroup_915	6	6	0.86190476	199	0.86190476	0.00000000	10
orthogroup_995	orthogroup_1381	1	7	0.08275862	27	0.08247423	0.00028439	9
orthogroup_995	orthogroup_1381	2	7	0.20000000	61	0.19931271	0.00068729	9
orthogroup_995	orthogroup_1381	3	7	0.34827586	105	0.34707904	0.00119682	9
orthogroup_995	orthogroup_1381	4	7	0.44827586	134	0.44673540	0.00154047	9
orthogroup_995	orthogroup_1381	5	7	0.67931034	207	0.68041237	0.00110203	9
orthogroup_995	orthogroup_1381	6	7	0.77931034	236	0.78006873	0.00075838	9
orthogroup_995	orthogroup_1381	7	7	0.87586207	264	0.87628866	0.00042659	9
